"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
2013039023,"05","2","11949 ROBINWOOD DR","","HAGERSTOWN","MD","21742","EWING OIL CO INC","3017907474","080000","","","","","N","","","","","","N","","4","00199338","08"
2013041966,"99","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","2155803100","999999","","","","","N","","","","","","N","","1","","11"
2013043790,"99","8","MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2013046320,"99","8","MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2013047106,"05","1","959 ELK RD","","MONROEVILLE","NJ","08343","A&P TRANSPORTATION OF SJ INC","8568633079","080000","","","","","N","","","","","","N","","1","01415213","08"
2013047221,"99","1","1700 N OLD US 31","","ROCHESTER","IN","46975","DEAN TRANSPORTATION","9999999999","999999","","","","","N","","","","","","N","","1","","08"
2013047232,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","1","","08"
2013047828,"02","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SOUTHEASTERN PENNSYLVANIA TRANS","2155804822","037920","","","","","N","","","","","","N","","2","00010206","11"
2013052701,"03","1","20 HERR DRIVE","","NOTTINGHAM","PA","19362","HERR FOODS INC.","6109329330","080000","","","","","N","","","","","","N","","2","00226510","08"
2013055836,"99","9","3440 SOJOURN DR","SUITE 100","CARROLLTOWN","TX","75006","PETROCHEMICALTRANSPORT","9999999999","999999","","","","","N","","","","","","N","","3","","99"
2013062062,"05","1","13650 HERITAGE PARKWAY","","FORT WORTH","TX","76177","US EXPRESS","7654775200","080000","","","","","N","","","","","","N","","2","00303024","08"
2013062645,"99","9","BLACK LAKE PL","","UNKNOWN","NJ","99999","ELLIOT LEWIS CORP","9999999999","999999","","","","","N","","","","","","N","","2","","99"
2013065469,"99","8","2905 ABBOTTSFORD RD","","PHILADELPHIA","PA","PHILA","PHILLY TRANSPORTATION LLC","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2013067755,"99","1","7306 BAKER","","UNKNOWN","IN","99999","FEDEX","9999999999","999999","","","","","N","","","","","","N","","2","","05"
2013068709,"99","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","3","","08"
2013077514,"99","8","1234 MARKET ST,14TH FLR","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","1","","11"
2013083983,"03","8","3740 E THOMPSON ST","","PHILADELPHIA","PA","99999","UNKNOWN","9999999999","","","","","","N","","","","","","N","","2","","11"
2013085745,"03","4","201 INDIAN RUN DR","","DOUGLASSVILLE","PA","19518","WJ MENKINS HAULING INC","6107504577","073280","","","","","N","","","","","","N","","1","01489984","04"
2013088793,"99","1","MARKET","","PHILA","PA","19107","SEPTA","9999999999","073280","","","","","N","","","","","","N","","1","","05"
2013098522,"05","3","P.O. BOX 725","","MT LAUREL","NJ","08054","KALE TRANSPORT","8562341622","080000","","","","","N","","","","","","N","","1","00292412","08"
2013101074,"99","1","5235 N WARNOCK STREET","","PHILADELPHIA","PA","19141","BROWN","9999999999","080000","","","","","N","","","","","","N","","2","","08"
2013111721,"99","8","MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2013112705,"99","8","3740 E THOMPSON ST","","PHILADELPHIA","PA","19137","ATLANTIC EXPRESS OF PA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2013121104,"05","1","1 PEPSI WAY","","SOMERS","NY","105892212","PEPSICO","9147676043","080000","","","","","N","","","","","","N","","2","00692947","08"
2013125933,"99","8","3101 ORTHODOX ST","","PHILADELPHIA","PA","19137","YELLOWBIRD BUS COMPANY INC","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2013129490,"99","1","BRICK CHURCH PK","","NASHVILLE","TN","37207","FLEET CO INC","9999999999","999999","","","","","N","","","","","","N","","2","","08"
2013130043,"99","1","PO BOX 125","","WHITEVILLE","PA","28472","BBT EQUIPMENT FINANCE CORP","9999999999","012000","","","","","N","","","","","","N","","1","","05"
2013130043,"06","8","1234 MARKET ST 14 FLR","","PHILADELPHIA","PA","19107","SEPTA","2155807800","999999","","","","","N","","","","","","N","","2","","11"
2013130118,"99","9","6159 PASSYUNK AVE","","PHILADELPHIA","PA","19153","DAVES DELAWARE VALLEY TOWING I","9999999999","999999","","","","","N","","","","","","N","","3","","99"
2013132117,"99","7","2650 AUDUBON RD","","NORRISTOWN","PA","19403","SOLID WASTE SERVICE","9999999999","073280","","","","","","","","","","","U","","1","","05"
2014006793,"99","1","111 PRESIDENTIAL BLVD,S","","BALA-CYNWYD","PA","19004","SUXWX5C53BL708723","9999999999","025500","","","","","N","","","","","","N","","2","","05"
2014006836,"99","1","1401 BERLIN RD","","CHERRYHILL","PA","08034","RYDER TRUCK RENTAL LT","9999999999","033000","","","","","N","","","","","","N","","1","","05"
2014013134,"99","8","MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2014013139,"99","7","100 S BROAD ST,3RD FL","","PHILADELPHIA","PA","19110","CITY OF PHILA","9999999999","062000","","","","","N","","","","","","N","","1","","05"
2014019137,"02","3","LOUDEN","","PHILA","PA","19120","JORDAN TOWING","9999999999","026000","","","","","N","","","","","","N","","2","","03"
2013009137,"05","1","8 KING ALFRED COURT","","DALLAS","GA","30157","BONIDA EXPRESS INC","4043893831","080000","","","","","N","","","","","000473247","N","","1","01002670","08"
2013018525,"03","0","400 NW 56TH ST.","","LINCOLN","NE","68528","CRETE CARRIER CORPORATION","8009989007","080000","","","","","N","","","","","","N","","1","00073705","07"
2013021888,"99","3","2939 FELTON ROAD","","NORRISTOWN","PA","19401","SCOTT BUILDING CORP","6102788666","056000","","","","","N","","","","","","N","","1","00847527","05"
2013024942,"99","8","UNKNOWN","","UNKNOWN","ZZ","99999","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2013024969,"99","8","2500 WHEATSHEAF LN","","PHILADELPHIA","PA","19137","SCHOOL SERVICES","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2013032462,"99","8","MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2013041287,"99","8","1234 MARKET ST","14TH FLOOR","PHILADELPHIA","PA","19107","SEPTA CCT","2155807145","999999","","","","","N","","","","","","N","","1","","10"
2013041316,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","","","","","","","U","","1","","99"
2013050355,"99","9","UNK","","UNK","IN","99999","GREENWOODMOTOR","9999999999","999999","","","","","N","","","","","","N","","1","","08"
2013052558,"99","1","2200 E ADAMS AVE","","PHILADELPHIA","PA","19124","ADVANCED DISPOSAL SOLUTIONS IN","9999999999","999999","","","","","N","","","","","","N","","1","","05"
2013055446,"99","1","7306 BAKER","","PHILA","PA","99999","FEDEX FREIGHT","9999999999","999999","","","","","N","","","","","","N","","2","","08"
2013055484,"99","9","9835 VERREE RD","","PHILADELPHIA","PA","19115","GEN CON EXCAVATING","9999999999","073280","","","","","N","","","","","","N","","1","","99"
2013062977,"04","1","565 HOLLOW ROAD","","PHOENIXVILLE","PA","19460","VOLPE EXPRESS INC","2158206127","080000","","","","","N","","","","","000023550","N","A-00107410","1","00113682","06"
2013065493,"99","8","MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2013070121,"99","1","14507 FRONTIER RD","","OMAHA","NE","68138","WERNER","9999999999","999999","","","","","N","","","","","","N","","1","","08"
2013070676,"02","8","PO BOX 265","","HOPEWELL JCT","NY","12533","BEST BUS CHARTER CORP","9143829585","025999","","","","","N","","","","","","N","","2","01931761","11"
2013074762,"99","8","1234 MARKET ST,14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","2","","11"
2013076174,"03","1","800","","CARTERET","NJ","07008","PRIME LUBE INC","7329699200","056000","","","","","N","","","","","","N","","2","00395652","04"
2013076192,"04","7","2650 AUDUBON RD","","AUDUBON","PA","19403","SOLID WASTE SERVICES INC","8002221818","073280","","","","","N","","","","","","N","","1","00454743","04"
2013077544,"02","1","2975 GALLOWAY RD","","BENSALEM","PA","19020","RANSOME IDEALEASE LLC","2156322600","259990","","","","","N","","","","","","N","","3","","03"
2013079948,"99","1","UNKNOWN","","UNKNOWN","NJ","99999","MIKE COLON","9999999999","999999","","","","","N","","","","","","N","","1","","08"
2013081199,"99","8","MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2013083991,"02","8","1234 MARKET ST, 14TH FL","14TH FLOOR","PHILADELPHIA","PA","19107","SEPTA","2155807800","","","","","","N","","","","","","N","","1","","11"
2013084408,"02","1","3141 CHESTNUT ST","","PHILADELPHIA","PA","19104","DREXEL UNIVERSITY","2158952000","026000","","","","","N","","","","","","N","","2","","03"
2013084409,"99","8","1234 MARKET ST,14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","1","","11"
2013084492,"03","0","7500 LINDBERGH BLVD","","PHILADELPHIA","PA","19176","US POSTAL SERVICE","2154924890","080000","","","","","N","","","","","","N","","2","06628064","07"
2013084809,"05","6","157 PLEASANT ST APT 406","","MALDEN","MA","02148","ESTENIO LIMA","7816088941","080000","","","","","N","","","","","","N","","1","00912923","08"
2013086277,"99","1","324 E WHITE HORSE PIKE","","GALLOWAY","NJ","08203","JUST FOUR WHEELS INC","9999999999","025995","","","","","N","","","","","","N","","1","","04"
2013086779,"99","1","CLAY","","GRAND RAPIDS","MI","99999","RYDER","9999999999","999999","","","","","N","","","","","","N","","2","","05"
2013096095,"99","8","MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2013098437,"99","8","MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","3","","11"
2013098696,"02","8","440 N BROAD ST","","PHILADELPHIA","PA","19130","SCHOOL DISTRICT OF PHILADELPHIA","2154004350","029000","","","","","N","","","","","","N","","1","02057314","11"
2013099815,"02","8","13420 DAMAR DR","","PHILA","PA","19116","CLASS 1 BUS COMPANY INC","2159345885","033000","","","","","N","","","","","","N","","1","01249440","11"
2013101785,"99","8","MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2013103981,"99","1","MILLER RD","","HOWELL","NJ","07731","TOO SWEET TRUCKING","9999999999","999999","","","","","N","","","","","","N","","1","","08"
2013106690,"99","9","609 8TH AVE","","PROSPECT PARK","PA","19076","LAROSA MASONRY","9999999999","011000","","","","","N","","","","","","N","","2","","99"
2013106744,"99","1","971 BRIARSDALE RD","","HARRISBURG","PA","17109","RYDER TRUCK RENTAL LT","9999999999","065000","","","","","N","","","","","","N","","2","","08"
2013106759,"99","8","MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2013107138,"99","8","MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2013111821,"99","8","MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2013114482,"99","8","1 PENN PLAZA","","NEWARK","NJ","07105","NJ TRANSIT CORP","9999999999","999999","","","","","N","","","","","","N","","3","","11"
2013121546,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2013121744,"05","9","14 S HEATHCOTE AVE","","EDISON","NJ","08817","LACE TRANSPORTATI","7325811930","080000","","","","","N","","","","","000392464","N","","2","00904698","08"
2013123467,"02","8","11 KARR DRIVE","","BELLMAWR","NJ","08031","HOLCOMB BUS SERVICE","8569313632","029500","","","","","N","","","","","","N","","1","00279612","11"
2013125987,"02","8","MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2013126001,"99","8","3101 ORTHODOX ST","","PHILADELPHIA","PA","19137","YELLOWBIRD BUS COMPANY INC","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2013128771,"02","1","44-28 55TH AVENUE","","MASPETH","NY","11378","HAR;MASPETH","9999999999","002500","","","","","N","","","","","","N","","1","01033499","03"
2013134190,"05","3","199 STRYKERS RD","","PHILLIPSBURG","NJ","08865","H&S ENTERPRISES","9084549196","080000","","","","","N","","","","","","N","","1","00462679","06"
2014000549,"02","1","120 W ERIE STREET","","PHILADELPHIA","PA","19140","ALLEN BROTHER WHOLESALE DISTRUBU","2157391083","026000","","","","","N","","","","","","N","","2","00783150","02"
2014003340,"99","8","1234 MARKET ST,14TH FLO","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2014009750,"99","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","1","","05"
2014009759,"99","1","100 S BROAD STREET,3RD","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","9999999999","999999","","","","","N","","","","","","N","","2","","05"
2014022831,"99","8","1234 MARKET STREET","14TH FLOOR","PHILADELPHIA","PA","19107","SEPTA","2155807460","999999","","","","","N","","","","","","N","","1","","11"
2013011993,"99","8","MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2013012120,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","","","","","","","U","","3","","99"
2013013205,"99","8","1845 BYBERRY RD","","HUNTINGDON VY","PA","19006","HUNTINGDON VALLEY CHRISTIAN AC","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2013028984,"03","1","474 WILSON AVENUE SUITE","","NEWARK","NJ","07105","J & N CLARK TRUCKING CORP","3204788578","080000","","","","","N","","","","","","Y","","2","01677732","09"
2013029733,"99","8","1234 MARKET ST","PHILADELPHIA","PHILADELPHIA","PA","19107","SEPTA","2156867800","999999","","","","","N","","","","","","Y","","2","","11"
2013035018,"01","8","1234 MARKET ST","","PHILADELPHIA","PA","99999","SOUTH EASTERN PA TRANSPORT AUTH","2155804829","999999","","","","","N","","","","","","N","","1","","11"
2013035239,"99","1","8700 N 62ND ST","","MILWAUKEE","WI","53223810","FIRSTCHOICEXPRESSCOURIERSLLC","4143937646","999999","","","","","N","","","","","","N","","2","","08"
2013038696,"05","2","515 SEAHORSE DRIVE","","WAUKEGAN","IL","60085","PENN TANK LINES","4049330575","000080","3","","","","Y","1","","","","","N","","2","00264473","08"
2013046307,"99","8","1234 MARKET ST","","PHILA","PA","19104","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2013046422,"99","1","3101 TREWINGTOWN RD","","COLMAR","PA","18915","GEPPERT BROS INC","9999999999","080000","","","","","N","","","","","","N","","2","","08"
2013047819,"99","8","2747 SALMON ST","","PHILADELPHIA","PA","19134","LEAHY TRANSPORTATION INC","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2013050093,"03","1","7135 CENTENNIAL PLACE","","NASHVILLE","TN","37209","WESTERN EXPRESS","2672397401","017704","","","","","N","","","","","","N","","1","00511412","08"
2013050872,"05","1","1 COCA-COLA PL","","SAN ANTONIO","TB","78219","COCA COLA BOTTLING CO., LLC","2102252601","044000","","","","","N","","","","","","N","","2","00291145","06"
2013052134,"03","7","6101 TACONY ST","","PHILADELPHIA","PA","19135","NEWMAN &COMPANY INC","2157574062","062000","","","","","N","","","","","","N","","2","00158483","04"
2013053255,"99","6","1462 US HIGHWAY 20","","BELVIDERE","IL","61008","FLEET CAR LEASE","9999999999","080000","","","","","N","","","","","","N","","2","00262863","08"
2013058711,"02","4","17TH &ARSENAL BLVD","","HARRISBURG","PA","17120","PENNDOT","2157831780","041000","","","","","N","","","","","","N","","2","00882070","09"
2013062522,"99","1","307 HERON","","LOGAN","NJ","08085","BENTLEY","9999999999","999999","","","","","N","","","","","","N","","2","","08"
2013062604,"99","8","MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2013065035,"05","2","4200 TREMLY POINT ROAD","","LINDEN","NJ","07036","LINDEN BULK TRANS. CO","9088623883","080000","3","","","","Y","1","","","","","N","","2","00237425","08"
2013065322,"99","8","MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
