"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_HLMT_TYPE","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","PC_HDLGHT_IND","PC_HLMT_IND","PC_PASSNGR_IND","PC_REAR_RFLTR_IND","UNIT_NUM"
"2005057537","","","","","","","","","","","","","","","","","","","","","","","","1"
"2005066147","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2005100722","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2005105909","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2005132621","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005134479","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005134963","N","Y","U","Y","Y","Y","1","Y","Y","01300","N","","","","","","","","N","","","","","1"
"2005135093","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","","","","","1"
"2005136949","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","","","","","1"
"2005136958","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2005139839","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2005142644","","","","","","","","","","","","","","","","","","","","N","U","N","U","2"
"2005145876","N","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2005146184","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005146244","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2005147106","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2005147147","U","U","U","Y","U","U","1","U","U","99999","N","","","","","","","","U","","","","","1"
"2005147973","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2005148124","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","","","","","1"
"2005149047","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2005149848","U","U","U","N","U","U","1","U","U","99999","N","","","","","","","","U","","","","","2"
"2005150752","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2005151169","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2005151171","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2005151371","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","2"
"2005151865","Y","N","U","N","","","0","Y","N","99999","N","","","","","","","","N","","","","","1"
"2005160769","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005161450","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005161452","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005161457","","N","U","N","","","0","Y","N","99","","","","","","","","","","U","N","N","U","1"
"2005162429","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2005170472","U","U","U","N","","","0","U","U","99999","N","","","","","","","","U","","","","","2"
"2005170488","Y","Y","U","U","","","9","Y","U","99999","U","","","","","","","","N","","","","","1"
"2005173135","N","N","U","N","U","N","1","Y","U","00750","N","","","","","","","","N","","","","","1"
"2005187159","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2005188179","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2005188321","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","","","","","2"
"2005188367","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2005188873","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","2"
"2005188879","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005190632","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2005190651","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","","","","","2"
"2005191485","U","U","U","U","U","U","9","U","U","99999","Y","U","U","U","U","9","U","U","U","","","","","1"
"2005191630","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2005191674","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005192311","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2005192344","N","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2005404417","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005404440","","","","","","","","","","","","","","","","","","","","N","N","Y","U","2"
"2005405881","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2005405971","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005406252","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","","","","","2"
"2005406497","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2005406536","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2005406792","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2005406919","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2005407029","","","","","","","","","","","","","","","","","","","","U","N","Y","U","2"
"2005407119","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005407676","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2005408312","U","U","U","U","U","Y","1","Y","Y","99999","N","","","","","","","","U","","","","","1"
"2005408328","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2005410458","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2005411340","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2005412190","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","1"
"2005414633","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","","","","","3"
"2005415322","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2005416140","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2005416209","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2006008748","","","","","","","","","","","","","","","","","","","","U","U","N","N","1"
"2006008763","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2006010201","","","","","","","","","","","","","","","","","","","","U","U","Y","U","2"
"2006011080","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","","","","","1"
"2006011332","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2006011945","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2006012571","","","","","","","","","","","","","","","","","","","","U","Y","N","U","1"
"2006013145","U","U","U","N","","","0","U","U","00600","N","","","","","","","","N","","","","","1"
"2006013564","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005132587","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2005134974","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","","","","","2"
"2005134999","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005135348","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2005140964","U","U","U","U","","","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2005141089","U","U","U","Y","U","U","1","U","U","99999","N","","","","","","","","U","","","","","2"
"2005143915","","","","","","","","","","","","","","","","","","","","U","U","N","Y","1"
"2005145123","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2005145615","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2005146019","U","U","U","N","U","N","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2005146089","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2005146908","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005147113","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005147216","","","","","","","","","","","U","","","","","","","","","U","U","U","U","1"
"2005147968","U","U","U","N","U","Y","1","U","U","99999","N","","","","","","","","U","","","","","1"
"2005148259","N","N","N","Y","U","Y","1","Y","Y","99999","N","","","","","","","","N","","","","","1"
"2005149037","U","U","U","N","","","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2005149787","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","","","","","1"
"2005149831","U","U","U","U","","","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2005152173","","","Y","","","","","","","","","","","","","","","","","","","","","1"
"2005161474","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2005161513","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2005161735","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2005161750","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005161991","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","","","","","1"
"2005185758","","","","","","","","","","","","","","","","","","","","U","N","Y","U","1"
"2005188424","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2005188550","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2005189413","Y","U","U","Y","U","U","9","Y","Y","99999","N","","","","","","","","N","Y","","N","","1"
"2005189518","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005190410","","","","","","","","","","","","","","","","","","","","U","N","N","U","3"
"2005190683","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2005191347","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005191352","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2005191550","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2005191583","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005191691","N","N","U","N","N","N","0","Y","Y","99999","N","","","","","","","","N","","","","","1"
"2005192306","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2005192541","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005192611","","","","","","","","","","","","","","","","","","","","","","U","","1"
"2005404097","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2005404398","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005404418","","","","","","","","","","","","","","","","","","","","N","N","Y","U","2"
"2005404619","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005406490","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2005406503","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2005406504","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2005406559","","","","","","","","","","","","","","","","","","","","N","N","N","U","2"
"2005406851","","","","","","","","","","","","","","","","","","","","N","U","N","U","2"
"2005406946","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2005406952","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2005407024","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005407027","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2005407131","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","1"
"2005407973","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","","","","","2"
"2005408038","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005410591","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005411351","","","","","","","","","","","","","","","","","","","","U","N","N","U","3"
"2005414211","","","","","","","","","","","U","","","","","","","","","","","","","2"
"2005414602","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2005414792","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2005415343","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2005416254","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2005416559","N","Y","U","Y","U","U","1","Y","Y","99999","N","","","","","","","","N","","","","","1"
"2006008713","U","U","U","U","N","N","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2006008777","U","U","U","N","N","N","0","U","U","99999","Y","U","U","U","U","9","U","U","U","","","","","1"
"2006009319","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2006011327","","","","","","","","","","","","","","","","","","","","U","U","N","N","2"
"2006011345","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2005065545","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2005065630","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2005099311","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005101280","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2005103717","U","U","U","U","","","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2005131610","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2005134520","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","","","","","1"
"2005135097","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2005135157","U","U","U","N","U","U","0","U","U","99999","N","","","","","","","","U","","","","","2"
"2005135216","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2005136941","N","N","N","N","N","N","0","N","N","4Q","N","N","N","","","0","N","N","N","","","","","2"
"2005138117","U","U","U","U","","","9","U","U","99999","Y","U","U","","","9","U","U","U","","","","","2"
"2005138262","U","U","U","Y","","","9","U","U","99999","Y","U","Y","","","9","U","U","U","","","","","1"
"2005139097","U","U","U","U","U","Y","1","Y","Y","99999","N","","","","","","","","U","","","","","1"
"2006029885","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2005143418","N","N","U","N","","","0","Y","N","99999","N","","","","","","","","N","","","","","1"
"2005146096","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","","","","","1"
"2005147087","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2005147107","N","U","U","U","","","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2005148194","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005148252","","","","","","","","","","","","","","","","","","","","U","Y","Y","U","2"
"2005149389","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","","","","","1"
"2005149455","","","","","","","","","","","","","","","","","","","","U","N","Y","U","2"
"2005149794","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2005149887","U","U","N","N","U","Y","1","Y","U","99999","N","","","","","","","","N","","","","","2"
"2005149990","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2005150174","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","2"
"2005151351","","","","","","","","","","","","","","","","","","","","N","N","Y","U","2"
"2005151818","N","Y","U","Y","","","0","Y","Y","99999","Y","N","U","","","9","Y","N","N","","","","","1"
"2005160676","U","U","U","U","U","U","1","U","U","99999","N","","","","","","","","U","","","","","1"
"2005160725","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2005161048","U","U","U","N","N","N","0","U","U","99999","Y","U","N","N","N","0","U","U","U","","","","","1"
"2005161992","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2005162403","","","","","","","","","","","","","","","","","","","","N","U","N","U","2"
"2005162445","","","","","","","","","","","","","","","","","","","","N","N","Y","N","2"
"2005173093","U","Y","U","U","U","Y","1","Y","U","99999","N","","","","","","","","U","","","","","1"
"2005184607","","","","","","","","","","","","","","","","","","","","N","N","Y","N","1"
"2005185676","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","","","","","3"
"2005185753","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005188185","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005188187","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2005188188","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2005188863","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2005189195","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2005189545","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2005189584","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005190690","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2005190854","","","","","","","","","","","","","","","","","","","","U","U","Y","U","2"
"2005191538","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2005191598","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005191622","N","Y","N","Y","U","U","1","Y","Y","99999","N","","","","","","","","N","","","","","2"
"2005192536","N","U","N","N","N","N","0","U","U","99999","Y","U","N","N","N","0","U","U","N","","","","","1"
"2005404119","N","N","U","Y","Y","Y","1","N","N","01100","N","","","","","","","","N","","","","","4"
"2005404407","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005404487","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2005407120","","","","","","","","","","","","","","","","","","","","U","N","N","U","3"
"2005407132","","","","","","","","","","","","","","","","","","","","U","Y","N","U","1"
"2005408053","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2005408316","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005408704","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005410452","","","","","","","","","","","","","","","","","","","","N","U","N","Y","2"
"2005413431","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005414883","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2005416615","N","N","N","N","","","0","Y","N","99999","N","","","","","","","","N","","","","","1"
"2006008683","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2006008725","U","U","U","U","U","U","1","U","U","99999","N","","","","","","","","U","","","","","1"
"2006008740","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2006011179","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2006013526","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2006014817","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2005105037","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2005124176","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","","","","","1"
"2005132494","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2005134968","N","U","U","Y","U","U","9","U","U","01100","N","","","","","","","","N","","","","","1"
"2005135092","U","U","U","U","U","U","9","U","U","99999","Y","U","U","U","U","9","U","U","U","","","","","1"
"2005136318","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2006028777","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2006030120","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2005139261","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","","","","","2"
"2005139731","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2005141004","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2005142242","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005142943","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2005146006","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","","","","","2"
"2005146606","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2005147119","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","","","","","2"
"2005147152","","","","","","","","","","","","","","","","","","","","","N","N","U","2"
"2005147216","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2005147263","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","Y","","","","","1"
"2005147387","U","U","U","U","","","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2005147985","","","","","","","","","","","","","","","","","","","","N","Y","N","U","1"
"2005148253","U","U","U","U","U","U","9","U","U","99999","Y","U","U","U","U","9","U","U","U","","","","","2"
"2005149009","U","N","U","N","N","N","0","N","N","99999","N","","","","","","","","U","","","","","1"
"2005150747","U","N","U","N","N","N","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2005151306","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2005151327","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2005152367","N","U","U","Y","U","Y","1","Y","Y","99999","N","","","","","","","","N","","","","","1"
"2005160728","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2005161471","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2005161902","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2005161934","","","","","","","","","","","","","","","","","","","","N","U","N","U","2"
"2005161961","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2005173022","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
