"AVOID_MAN_CD","BODY_TYPE","COMM_VEH","CRN","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","OWNER_DRIVER","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","PARTIAL_VIN","VINA_BODY_TYPE_CD"
"","04","N","2010018029","1","1","","1","01","Y","SUZI","2004","01","1","","1","00","S","000","0","","2","01","12","03","00","PA","2","01","KL5VM52L84B","P4D"
"","06","N","2010018049","2","2","","1","03","Y","VOLK","2003","","0","","1","00","N","000","","","5","02","08","06","13","PA","2","01","WVWSK61J23W","PSW"
"","04","N","2010040823","1","1","","1","06","Y","ACUR","2009","01","2","","1","00","N","045","0","","2","01","01","02","06","PA","2","01","19UUA96509A","P4D"
"","12","N","2010028577","1","1","","1","03","Y","TOYT","1995","02","1","","1","00","S","999","0","","2","01","04","01","01","PA","2","07","JT3AC13R7S1","PSV"
"","06","N","2010028361","2","1","","1","10","U","FORD","1992","01","1","","1","00","N","999","","","2","01","01","99","98","PA","1","01","1FACP57U2NA","PSW"
"","04","N","2010028377","3","1","","1","02","Y","BUIC","2000","01","1","","1","00","N","999","","","1","01","04","02","06","PA","1","01","1G4HP54K8YU","P4D"
"","04","N","2010028387","3","1","","1","06","Y","NISS","1998","01","1","","1","00","W","999","0","","2","01","03","01","01","PA","2","01","JN1CA21D0WT","P4D"
"","","N","2010028402","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","15","N","2010028530","3","1","","1","12","Y","KIA","1998","01","1","","1","00","N","999","","","1","01","04","01","01","PA","1","01","KNDJA7234W5","PUT"
"","04","N","2010028547","2","1","","1","03","Y","LEXS","1991","02","1","","1","00","N","999","0","","2","01","09","01","06","PA","2","01","JT8UF11E9M0","P4D"
"","04","N","2010028350","3","1","","1","99","Y","CHEV","1993","01","3","","1","00","N","000","","","2","01","02","03","01","PA","3","01","2G1WL54TXP1","P4D"
"","09","N","2010037219","1","1","","1","01","Y","OTHR","1973","01","1","","1","00","N","999","0","","2","01","04","01","01","PA","3","01","TE21657634",""
"","15","N","2010035807","2","1","","1","06","Y","ACUR","2004","01","1","","1","00","S","001","0","","3","01","05","01","03","PA","3","06","2HNYD18974H","PUT"
"","41","N","2010032103","1","1","","1","12","Y","FORD","2003","01","1","","1","00","S","045","0","","1","01","01","01","06","PA","1","07","2FMZA52483B","TES"
"","02","N","2010021433","9","1","","1","02","Y","CHEV","2002","02","1","","1","00","E","025","","","1","01","01","01","00","PA","1","01","1G1JC124X27","PCP"
"","15","N","2010012394","3","1","","1","12","Y","INFI","2006","01","2","","1","00","S","999","","","2","01","05","01","06","PA","3","01","5N3AA08C96N","PUT"
"","15","N","2010010432","3","1","","1","12","N","JEEP","2000","01","1","","1","00","E","055","0","","1","01","04","01","03","PA","1","06","1J4GW48S9YC","T4W"
"","04","N","2010011624","2","1","","1","11","Y","TOYT","1994","01","1","","1","00","S","040","0","","1","01","99","15","06","PA","1","01","JT2GK12E4R0","P4D"
"","06","N","2010011805","1","1","","3","12","Y","FORD","2000","01","1","","1","00","W","010","0","","1","01","03","01","06","PA","1","01","1FAFP58S0YG","PSW"
"","04","N","2010015566","3","1","","1","12","Y","HYUN","2003","01","3","","1","00","S","040","0","","1","01","01","01","06","PA","1","01","KMHWF25S63A","P4D"
"","04","N","2010016926","3","1","","1","12","Y","LINC","1994","01","1","","1","00","S","999","","","1","01","09","13","06","PA","1","01","1LNLM81W2RY","P4D"
"","04","N","2010016942","2","1","","2","12","Y","CHRY","2001","01","1","","1","00","W","999","0","","1","01","02","01","06","PA","1","01","1C3EL46X01N","P4D"
"","03","N","2010017044","1","2","","1","06","U","ACUR","2003","","0","","1","00","S","000","0","","5","02","99","06","13","PA","3","01","JH4DC54883S","P2H"
"","03","N","2010017051","3","1","","1","14","Y","MITS","2000","01","1","","1","00","W","020","","","1","01","02","01","01","NC","1","01","4A3AC44G0YE","P2H"
"","04","N","2010017117","1","1","","1","01","Y","NISS","2007","02","1","","1","00","N","999","","","1","01","01","15","04","PA","1","01","3N1AB61EX7L","P4D"
"","04","N","2010019430","3","1","","1","03","Y","KIA","2006","02","3","","1","00","W","999","0","","2","01","01","12","99","PA","2","01","KNAFE121565","P4D"
"","09","N","2010017084","3","1","","1","11","Y","NISS","2009","01","1","","1","00","N","999","0","","2","01","03","12","98","PA","2","01","99999999999",""
"","09","N","2010022752","3","1","","1","01","Y","TOYT","2008","01","1","","1","00","W","999","","","1","01","05","01","06","PA","1","01","JTKDE167X80","PLB"
"","09","N","2010021880","9","4","","1","12","U","","","99","3","","1","99","N","999","0","","1","05","07","01","13","","1","01","",""
"","04","N","2010008995","2","1","","1","06","Y","CHEV","1997","01","1","","1","00","E","000","0","","3","01","12","03","03","OH","3","01","1G1NE52M0V6","P4D"
"","15","N","2010011571","3","1","","1","09","U","JEEP","1996","02","2","","1","00","N","999","","","2","01","04","01","06","CT","2","06","1J4FJ68S8TL","T4W"
"","04","N","2010011629","0","1","","1","09","Y","NISS","2005","01","1","","1","00","N","999","0","","1","01","05","01","03","PA","1","01","1N4BA41E95C","P4D"
"","","N","2010027745","9","4","","1","99","N","","","99","1","","1","99","S","015","0","","1","05","99","01","99","","1","99","",""
"0","69","N","2010032718","2","2","0","1","07","Y","FORD","1979","","0","06","1","31","N","000","0","0","2","02","01","06","09","PA","3","04","99999999999",""
"","15","N","2010032650","3","1","","1","02","Y","FORD","2001","02","2","","1","00","N","055","","","1","01","05","15","01","PA","1","06","1FMYU70E91U","PUT"
"","","","2010038755","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","09","N","2010038774","9","2","","1","99","U","UNKN","9999","","0","","1","00","W","000","","","3","02","99","06","01","PA","2","01","99999999999",""
"","04","N","2010038788","0","1","","1","12","Y","BUIC","2001","01","1","","1","00","E","999","","","1","01","01","01","03","PA","1","01","1G4HP54K814","P4D"
"","04","N","2010038803","1","1","","2","09","Y","MRCU","2000","01","1","","1","00","S","999","","","1","01","09","10","98","PA","1","01","1MEFM55S2YG","P4D"
"","49","N","2010021218","9","4","","1","99","N","","","99","1","","1","99","N","035","","","1","05","03","15","03","","1","07","",""
"","51","N","2010012020","3","1","","3","02","Y","FORD","2006","02","3","","1","00","E","055","0","","2","01","05","01","03","PA","2","04","1FTPW14506F","TCW"
"","","N","2010017129","9","1","","9","99","","","","","1","","1","00","W","999","","","2","11","99","01","13","","2","20","",""
"","04","N","2010017155","3","1","","1","99","U","MAZD","1997","02","2","","1","00","N","025","0","","2","01","05","01","99","PA","2","01","1YVGE22CXV5","P4D"
"","04","N","2010017196","3","2","","1","06","Y","LEXS","2002","","0","","1","00","S","000","0","","2","02","03","06","00","PA","3","07","JT8BD69S520","P4D"
"","04","N","2010017252","9","4","","1","99","U","HYUN","2000","99","1","","1","00","E","999","","","1","05","04","01","99","PA","1","01","KMHJF35F1YU","P4D"
"","04","N","2010017263","2","1","","1","06","Y","TOYT","2002","01","1","","1","00","N","000","0","","2","01","05","03","01","PA","3","01","4T1BE30K22U","P4D"
"","04","N","2010017200","3","1","","1","10","Y","HYUN","2008","02","1","","1","00","W","999","","","1","01","08","04","01","PA","1","01","5NPEU46F78H","P4D"
"","","","2010017223","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2010017243","1","1","","1","12","U","KIA","2007","02","2","","1","00","S","999","0","","1","01","05","01","03","PA","1","01","KNAFE121275","P4D"
"","41","N","2010020846","1","1","","1","06","Y","CHEV","1999","02","1","","1","00","N","025","0","","2","01","03","02","06","PA","3","07","1GCDM19W9XB","TEC"
"","04","N","2010026585","2","1","","1","05","Y","BUIC","2001","01","1","","1","00","W","030","0","","1","01","07","15","03","PA","3","01","1G4HP54K31U","P4D"
"","04","N","2010026593","2","1","","1","02","Y","CHEV","2009","02","1","","1","00","S","030","0","","1","01","05","01","06","PA","1","01","1G1ZG57B49F","P4D"
"","","","2010027950","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2010027890","3","1","","1","99","Y","HOND","2003","01","2","","1","00","N","999","","","2","01","07","01","98","OH","2","01","1HGES26723L","P4D"
"","51","N","2010027905","9","4","","1","99","U","DODG","2002","99","1","","1","00","N","025","0","","1","05","03","01","98","PA","1","04","1B7FL16X42S","TPK"
"","19","N","2010027942","1","1","","1","06","Y","CHEV","9999","01","1","","1","00","E","000","","","3","01","05","03","01","PA","2","06","99999999999",""
"","41","N","2010027975","3","1","","3","08","Y","FORD","2003","98","2","","3","13","E","999","0","","2","01","02","17","01","PA","2","07","2FMZA51453B","TES"
"","12","N","2010030482","3","1","","1","12","Y","DODG","1999","01","2","","1","00","N","010","0","","1","01","04","02","06","FL","1","07","1B4GP44R6XB","PSV"
"","02","N","2010030443","1","1","","1","06","Y","HOND","2008","01","1","","1","00","S","000","","","2","01","02","03","03","PA","2","01","2HGFG12818H","PCP"
"","04","N","2010032736","2","1","","1","12","Y","CHEV","1996","02","3","","1","00","N","999","","","2","01","12","01","98","PA","3","01","1Y1SK5261TZ","P4D"
"","15","N","2010032750","9","4","","1","01","U","GMC","1996","99","1","","1","00","E","999","0","","1","05","99","01","09","PA","1","04","1GKEK13R6TJ","T4W"
"","04","N","2010028059","0","1","","1","02","Y","DODG","2006","01","1","","1","00","W","999","0","","1","01","07","10","01","PA","1","01","1B3EL46X16N","P4D"
"","15","N","2010028067","3","1","","4","11","Y","CHEV","2010","03","1","","1","00","N","999","0","","1","01","05","12","98","PA","1","01","3GNBAADBXAS","PUT"
"","15","N","2010032759","3","1","","1","06","Y","FORD","1999","07","1","","1","03","N","999","0","","2","01","03","01","06","PA","2","06","1FMZU34X8XU","PUT"
"","69","N","2010032769","0","1","","1","12","Y","NISS","2008","01","2","","1","00","N","999","0","","1","01","05","01","98","NJ","1","04","99999999999",""
