"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_HLMT_TYPE","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","PC_HDLGHT_IND","PC_HLMT_IND","PC_PASSNGR_IND","PC_REAR_RFLTR_IND","UNIT_NUM"
"2018098816","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2018100280","N","Y","Y","Y","Y","Y","1","Y","N","01000","N","","","","","","","","N","","","","","1"
"2018110831","N","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2018112249","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2018115138","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2018122031","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2018122052","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018131738","N","U","U","N","N","N","0","Y","N","01340","Y","U","N","N","N","0","Y","Y","N","","","","","1"
"2018136525","N","U","N","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2018138047","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2018025402","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2018043434","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018053249","N","Y","Y","Y","Y","Y","1","Y","Y","99999","N","","","","","","","","N","","","","","2"
"2018054088","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2018059123","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2018059333","Y","Y","U","Y","U","Y","3","Y","N","01499","N","","","","","","","","N","","","","","1"
"2018062745","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2018063934","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2018063937","U","U","Y","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2018065728","U","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2018065789","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2018066478","N","Y","N","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","","","","","1"
"2018067952","N","N","N","Y","N","Y","1","Y","Y","00900","Y","N","Y","N","Y","1","Y","N","N","","","","","1"
"2018071760","N","Y","N","Y","Y","Y","3","Y","Y","00999","N","","","","","","","","N","","","","","1"
"2018072427","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018072467","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018076870","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2018076914","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018077452","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018078308","","","","","","","","","","","","","","","","","","","","U","N","N","U","3"
"2018079976","N","N","N","N","Y","Y","1","Y","Y","00600","N","","","","","","","","N","","","","","1"
"2018084768","U","U","N","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2018085173","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2018085225","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018085324","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2018085362","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018085440","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2018087602","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018088505","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2018090459","Y","N","Y","Y","Y","Y","2","Y","Y","01584","N","","","","","","","","N","","","","","2"
"2018092912","","","","","","","","","","","","","","","","","","","","N","Y","N","N","1"
"2018093691","N","U","N","Y","Y","U","1","Y","N","01299","N","","","","","","","","N","","","","","2"
"2018095309","N","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2018095934","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2018098848","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018099590","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2018104139","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018105113","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","2"
"2018105536","N","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2018110831","N","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2018112255","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2018117091","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2018122101","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2018130852","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2018139133","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2019017097","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018021792","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2018030074","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018030757","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018032137","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2018035897","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2018054043","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2018054242","U","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2018057572","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2018057626","U","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018058193","U","U","N","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2018066832","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2018067425","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018067455","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018067473","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018071784","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2018077491","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018078332","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2018079933","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2018081083","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2018082329","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018085231","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018085318","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018085337","U","U","N","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2018085399","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2018085402","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2018087076","N","U","N","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2018088468","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2018091284","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2018093130","N","U","N","N","N","N","0","U","U","99999","Y","U","N","N","N","0","U","U","N","","","","","1"
"2018095336","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2018095875","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2018095909","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2018097177","U","U","U","U","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018097189","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018098267","N","N","U","N","N","N","0","N","N","00450","N","","","","","","","","N","","","","","1"
"2018098520","","","","","","","","","","","","","","","","","","","","U","Y","N","U","1"
"2018098546","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2018100659","N","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018104108","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2018109268","N","U","N","U","N","N","0","U","U","01000","N","","","","","","","","N","","","","","1"
"2018115575","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2018126097","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2019017791","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2018030183","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018030866","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2018030910","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2018030981","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2018032181","U","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018032195","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2018035968","U","U","N","U","U","N","3","U","U","99999","N","","","","","","","","N","","","","","2"
"2018047626","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2018049038","N","N","Y","Y","Y","Y","1","Y","Y","00500","N","","","","","","","","N","","","","","1"
"2018054030","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018057557","U","U","Y","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2018058141","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2018063987","N","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018063992","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2018064157","","","","","","","","","","","","","","","","","","","","N","U","Y","U","2"
"2018066157","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018067658","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018068649","Y","Y","N","Y","N","Y","2","Y","N","01100","N","","","","","","","","N","","","","","1"
"2018072384","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2018076810","U","U","N","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2018076818","N","N","U","N","N","N","0","Y","Y","00050","N","","","","","","","","N","","","","","1"
"2018076903","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018076924","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018077464","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2018081057","N","N","N","N","N","N","0","Y","U","00100","Y","U","N","N","N","0","U","U","N","","","","","2"
"2018085255","N","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2018085348","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018085427","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2018085842","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018091650","","","","","","","","","","","","","","","","","","","","N","N","N","U","2"
"2018096258","N","N","N","U","U","U","9","Y","Y","00740","N","","","","","","","","N","","","","","2"
"2018098500","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2018099239","U","U","U","U","U","U","9","U","U","00000","Y","U","N","U","U","9","U","U","U","","","","","1"
"2018101097","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2018101492","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2018101609","U","U","N","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2018104141","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2018106832","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2018109268","N","U","N","Y","Y","Y","1","Y","N","01000","N","","","","","","","","N","","","","","2"
"2018109596","Y","N","U","U","N","N","0","N","N","01450","N","","","","","","","","N","","","","","1"
"2018121998","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2018122133","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018130350","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2018130776","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018130838","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019016454","","","","","","","","","","","","","","","","","","","","U","U","N","U","3"
"2019017149","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019019008","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018030334","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2018030783","","","","","","","","","","","","","","","","","","","","U","Y","N","U","1"
"2018031033","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2018037237","U","U","Y","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2018043450","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2018044356","N","U","Y","Y","U","N","1","Y","Y","01000","N","","","","","","","","N","","","","","1"
"2018054007","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018054263","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018057594","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018058135","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018058180","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2018058768","Y","Y","Y","Y","Y","Y","1","Y","Y","01200","N","","","","","","","","N","","","","","1"
"2018065722","U","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018065740","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018067452","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2018067809","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2018071793","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2018072752","","","","","","","","","","","","","","","","","","","","U","N","N","Y","3"
"2018077451","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2018077457","N","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2018077495","U","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2018081071","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018081127","U","U","N","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2018082701","U","U","N","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2018085439","N","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2018085449","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2018085832","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018085837","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2018087073","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018087556","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018088999","","","","","","","","","","","","","","","","","","","","U","N","Y","U","3"
"2018089697","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2018090944","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018095789","N","N","N","N","N","N","0","Y","N","99999","Y","N","N","N","N","0","Y","N","N","","","","","1"
"2018095932","U","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2018095941","","","","","","","","","","","","","","","","","","","","U","N","Y","U","2"
"2018097137","N","Y","U","Y","Y","Y","1","Y","Y","00636","N","","","","","","","","N","","","","","1"
"2018097172","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018098819","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018104109","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2018105522","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018106004","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2018106811","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018109311","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2018114770","N","U","U","Y","N","N","0","Y","U","00150","N","","","","","","","","N","","","","","1"
"2018115171","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2018116351","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2018122931","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","1"
"2018123456","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2018127396","N","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2018131762","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018026897","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2018032222","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2018037316","","","","","","","","","","","","","","","","","","","","Y","Y","N","Y","2"
"2018042556","N","U","U","Y","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2018044203","N","N","Y","Y","Y","Y","1","Y","Y","00300","N","","","","","","","","N","","","","","1"
"2019017177","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2018047957","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018051176","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018054012","U","U","Y","U","U","U","9","U","U","99999","Y","U","U","U","U","9","U","U","N","","","","","2"
"2018054142","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018054204","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018055371","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2018063961","U","U","Y","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2018064005","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2018065686","","","","","","","","","","","","","","","","","","","","N","N","N","U","2"
"2018065739","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018067095","Y","Y","Y","Y","U","Y","1","Y","Y","01750","Y","Y","Y","U","Y","1","Y","Y","N","","","","","1"
"2018067414","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018067573","Y","N","Y","N","Y","Y","3","N","N","00050","N","","","","","","","","N","","","","","2"
"2018076193","N","N","N","Y","Y","U","1","Y","N","00599","N","","","","","","","","N","","","","","1"
"2018076841","U","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018077380","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018077398","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018077432","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2018077521","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2018080344","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018081058","U","U","U","U","N","N","0","Y","U","00600","N","","","","","","","","U","","","","","1"
"2018081175","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018085840","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018087578","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018088059","U","U","Y","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2018088459","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018092038","N","N","Y","Y","U","Y","1","Y","N","99999","N","","","","","","","","N","","","","","1"
"2018093026","U","U","N","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2018093099","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018093126","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2018094020","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","1"
"2018095790","","","","","","","","","","","","","","","","","","","","N","N","N","U","1"
"2018098915","","","","","","","","","","","","","","","","","","","","U","Y","Y","U","1"
"2018101057","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2018101098","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2018104174","","","","","","","","","","","","","","","","","","","","N","U","N","U","2"
"2018105997","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018107901","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2018110830","","","","","","","","","","","","","","","","","","","","N","N","N","U","2"
"2018112259","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2018115110","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2018115195","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018118341","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2018122200","","","","","","","","","","","","","","","","","","","","Y","Y","N","Y","1"
"2018123519","N","Y","U","Y","U","U","9","Y","Y","06000","Y","U","Y","U","U","9","Y","Y","N","","","","","1"
"2018123556","","","","","","","","","","","","","","","","","","","","N","N","N","U","2"
"2018127355","Y","Y","Y","N","N","N","0","Y","Y","01584","N","","","","","","","","N","","","","","1"
"2018130773","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019018472","N","U","N","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2019054116","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2018018321","N","Y","U","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","","","","","1"
"2018030658","U","U","Y","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2018032278","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2018035359","Y","Y","N","Y","U","Y","1","Y","Y","00500","N","","","","","","","","N","","","","","1"
"2018040109","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2018043455","U","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018047580","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018051185","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2018053050","N","N","Y","N","U","U","0","Y","Y","99999","N","","","","","","","","N","","","","","1"
"2018053977","","","","","","","","","","","","","","","","","","","","U","Y","N","U","1"
"2018057620","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2018059100","U","U","N","N","U","U","9","U","U","99999","Y","U","N","U","U","9","U","U","N","","","","","2"
"2018063931","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018065656","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2018065682","N","Y","Y","N","Y","Y","3","Y","Y","00200","N","","","","","","","","N","","","","","2"
"2018065763","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2018065779","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2018066187","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2018067818","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2018068332","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018070756","N","N","N","Y","Y","Y","3","Y","Y","01918","N","","","","","","","","N","","","","","1"
"2018072393","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018072428","N","U","N","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2018072485","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2018072489","U","U","Y","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2018072517","U","U","Y","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2018072752","","","","","","","","","","","","","","","","","","","","U","N","N","Y","2"
"2018077489","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018078322","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2018080286","Y","Y","Y","N","N","N","3","N","N","01573","N","","","","","","","","N","","","","","1"
"2018082697","Y","Y","U","U","N","N","0","Y","Y","99999","Y","Y","U","N","N","0","Y","Y","N","","","","","1"
"2018085331","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2018085354","U","U","N","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2018085356","U","U","Y","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2018085383","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2018085420","N","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2018085428","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018087103","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","","","","","1"
"2018087138","U","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018087621","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018088044","U","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2018088466","N","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
