"CRN","RDWY_SEQ_NUM","ADJ_RDWY_SEQ","ROUTE","SEGMENT","OFFSET","RDWY_ORIENT","LANE_COUNT","SPEED_LIMIT","STREET_NAME","ROAD_OWNER","ACCESS_CTRL","RDWY_COUNTY"
"2017067761","5","5","","","","E","02","25","LIVEZEY LN","4","","67"
"2017072986","4","4","0611","0071","2275","S","3","30","BROAD ST","2","3","67"
"2017067906","3","3","0001","0020","1846","N","02","35","CITY AV","2","3","67"
"2017068051","4","3","","","","N","02","35","62ND ST","4","","67"
"2017068034","3","3","3009","0160","313","N","02","30","RIDGE AV","2","3","67"
"2017071709","3","3","3010","0060","353","E","2","30","MARKET ST","2","3","67"
"2017073714","3","3","0532","0010","3168","U","02","35","WELSH RD","2","3","67"
"2017067751","3","3","2002","0050","1334","W","2","25","SNYDER AV","2","3","67"
"2017072995","3","4","","","","N","02","15","MCKINLEY ST","4","","67"
"2017068008","3","5","1010","0010","0","E","2","25","PRINCETON AV","2","3","67"
"2017067863","3","4","","","","N","02","25","SECOND ST","4","","67"
"2017070857","3","3","0076","3445","1712","W","2","50","SCHUYLKILL EX","1","1","67"
"2017070099","3","3","0095","0261","1475","S","4","55","DELAWARE EX","1","1","67"
"2017067764","6","6","","","","S","02","25","CORAL ST","4","","67"
"2017071332","4","4","1002","0060","0","E","2","40","ADAMS AV","2","3","67"
"2017068002","3","3","","","","W","1","25","GREENLAND DR PS","4","","67"
"2017069313","3","3","0076","3404","750","E","4","50","SCHUYLKILL EX","1","1","67"
"2017071339","4","5","","","","E","01","25","ONTARIO ST","4","","67"
"2017073724","3","3","6001","0211","1317","S","3","40","ROOSEVELT BL","2","3","67"
"2017076238","3","5","6001","0320","0","N","3","45","ROOSEVELT BL","2","3","67"
"2017076346","4","4","","","","E","02","25","HAINES ST","4","","67"
"2017076340","4","4","1005","0131","2251","S","2","30","CASTOR AV","2","3","67"
"2017067970","5","5","2009","0121","1503","S","2","30","HARBISON AV","2","3","67"
"2017067744","4","4","2001","0071","0","S","3","35","CHRISTOPHER COLUMBUS BL","2","3","67"
"2017067856","4","4","","","","S","02","25","SEPVIVA ST","4","","67"
"2017071746","3","3","0611","0020","336","N","3","30","BROAD ST","2","3","67"
"2017067678","3","4","","","","N","02","25","57TH ST","4","","67"
"2017067698","6","6","1009","0101","0","S","2","25","BUSTLETON AV","2","3","67"
"2017072917","3","3","1001","0030","0","S","2","30","RISING SUN AV","2","3","67"
"2017073199","3","3","0076","3465","399","W","3","50","SCHUYLKILL EX","1","1","67"
"2017068035","3","3","2001","0070","1396","N","3","35","CHRISTOPHER COLUMBUS BL","2","3","67"
"2017067949","3","3","3008","0060","1451","E","2","35","CHESTNUT ST","2","3","67"
"2017068052","4","3","","","","S","02","25","BROWN ST","4","","67"
"2017075669","4","3","","","","E","01","25","WILLOW ST","4","","67"
"2017068057","3","3","","","","N","02","25","C ST","4","","67"
"2017067888","3","3","2009","0120","591","N","2","30","HARBISON AV","2","3","67"
"2017071478","4","4","8003","0520","0","S","1","","RAMP RD","2","1","67"
"2017071282","3","3","3005","0150","885","N","2","35","BELMONT AV","2","3","67"
"2017076261","5","5","2004","0031","0","W","2","25","MARKET ST","2","3","67"
"2017076268","5","5","","","","E","02","25","YORK ST","4","","67"
"2017071520","3","3","0095","0165","820","S","3","55","DELAWARE EX","1","1","67"
"2017072106","4","4","","","","U","02","25","ASHTON RD","4","","67"
"2017067993","4","3","","","","W","02","25","CHELTEN AV","4","","67"
"2017009812","3","3","0095","0191","336","S","4","55","DELAWARE EX","1","1","67"
"2017017615","3","3","0676","0005","2006","W","3","55","VINE STREET EX","1","1","67"
"2017017666","4","4","0676","0002","0","E","3","55","VINE STREET EX","1","1","67"
"2017017693","4","4","8023","0500","0","S","1","","RAMP RD","2","1","67"
"2017006551","3","3","0013","0050","1858","E","2","25","BALTIMORE AV","2","3","67"
"2017014086","4","3","","","","N","02","25","G ST","4","","67"
"2017015656","3","3","","","","W","02","25","BERKS ST","4","","67"
"2017014019","4","4","0611","0005","1415","S","04","35","BROAD ST","2","3","67"
"2017013182","4","4","","","","E","02","25","SPRUCE ST","4","","67"
"2017021492","3","3","0611","0180","0","N","2","30","BROAD ST","2","3","67"
"2017010647","3","3","3007","0030","0","E","3","25","BENJAMIN FRANKLIN PY","2","3","67"
"2017010592","4","4","","","","E","01","25","WINGOHOCKING ST","4","","67"
"2017010589","3","3","1004","0110","840","N","2","30","TORRESDALE AV","2","3","67"
"2017007822","3","4","","","","W","02","30","PRINCETON AV","4","","67"
"2017007747","3","3","1004","0120","878","N","2","30","TORRESDALE AV","2","3","67"
"2017000530","4","4","0611","0051","526","S","3","30","BROAD ST","2","3","67"
"2017010622","3","4","","","","S","02","","MEMPHIS ST","4","","67"
"2017023112","3","4","","","","U","99","","CHARTER RD","4","","67"
"2017009843","3","3","0676","0004","1524","E","3","55","VINE STREET EX","1","1","67"
"2017010581","3","3","0003","0110","901","E","2","35","CHESTNUT ST","2","3","67"
"2017011495","4","3","8009","0020","2083","W","01","30","RAMP RD","2","1","67"
"2017014065","3","3","0003","0060","2196","E","2","35","CHESTNUT ST","2","3","67"
"2017009871","3","3","0095","0295","2295","S","3","55","DELAWARE EX","1","1","67"
"2017021595","3","4","","","","W","01","25","ATLANTIC ST","4","","67"
"2017018999","4","3","","","","W","02","25","WYOMING AV","4","","67"
"2017019076","3","3","2012","0050","728","E","01","25","DAUPHIN ST","2","3","67"
"2017014085","3","4","","","","N","01","25","5TH ST","4","","67"
"2017013180","3","3","1002","0080","1253","E","02","35","ADAMS AV","2","3","67"
"2017019047","3","3","1008","0030","115","N","2","25","LEVICK ST","2","3","67"
"2017015742","3","3","0095","0261","1475","S","4","55","DELAWARE EX","1","1","67"
"2017003988","3","3","0095","0205","782","S","3","55","DELAWARE EX","1","1","67"
"2017013187","3","3","","","","S","02","","70TH ST","4","","67"
"2017017742","3","3","0095","0161","374","S","3","55","DELAWARE EX","1","1","67"
"2017010562","3","4","","","","W","02","","UNRUH AV","4","","67"
"2017010625","3","4","","","","S","02","25","SUFFOLK AV","4","","67"
"2017002450","3","3","0001","0051","2909","S","2","35","CITY AV","2","3","67"
"2017021599","3","3","4005","0020","907","N","2","25","GERMANTOWN AV","2","3","67"
"2017010616","3","3","1001","0010","2428","S","2","35","RISING SUN AV","2","3","67"
"2017015646","4","3","","","","W","02","25","THOURON AV","4","","67"
"2017010657","3","3","","","","W","02","","WYALUSING AV","4","","67"
"2017007751","3","3","3025","0010","1199","E","2","35","LINDBERGH BL","2","3","67"
"2017000530","3","3","0611","0050","526","N","3","30","BROAD ST","2","3","67"
"2017010656","3","3","","","","W","04","","HUNTING PARK AV","4","","67"
"2017014074","3","4","","","","E","02","25","65TH AV","4","","67"
"2017014031","3","4","","","","E","02","25","HUNTING PARK AV","4","","67"
"2017014041","3","3","","","","E","02","25","WOODLAND AV","4","","67"
"2017010754","3","3","0676","0010","120","E","2","55","VINE STREET EX","1","1","67"
"2017013974","3","3","","","","W","02","25","TYSON AV","4","","67"
"2017010607","3","3","3013","0011","298","S","2","35","ISLAND AV","2","3","67"
"2017010581","5","5","0291","0181","1957","W","2","25","BROAD ST","2","3","67"
"2017002636","3","3","0095","0295","2581","S","3","55","DELAWARE EX","1","1","67"
"2017007792","3","4","","","","W","02","","67TH AV","4","","67"
"2017007841","3","3","3021","0040","1033","E","2","25","ELMWOOD AV","2","3","67"
"2017010501","4","4","3010","0051","1757","W","1","30","MARKET ST","2","3","67"
"2017013996","3","3","","","","W","01","25","CINNAMINSON ST","4","","67"
"2017005043","3","3","3005","0010","416","E","1","25","CIVIC CENTER BL","2","3","67"
"2017010643","4","4","","","","N","02","","KENSINGTON AV","4","","67"
"2017009001","3","3","0611","0061","1440","S","3","30","BROAD ST","2","3","67"
"2017010652","3","4","","","","W","02","","SOMERVILLE AV","4","","67"
"2017010972","4","4","8001","","","W","01","25","FROM 8001/0500 RD","2","","67"
"2017014002","4","3","","","","S","02","25","25TH ST","4","","67"
"2017010593","3","4","","","","S","02","25","MUSGRAVE ST","4","","67"
"2017013972","3","3","2007","0120","101","N","1","25","FRANKFORD AV","2","3","67"
"2017008876","3","3","0076","3464","1841","E","3","50","SCHUYLKILL EX","1","1","67"
"2017014876","3","3","0076","3430","70","E","3","50","SCHUYLKILL EX","1","1","67"
"2017014990","3","3","0076","3405","849","W","4","50","SCHUYLKILL EX","1","1","67"
"2017010584","4","4","","","","S","02","25","ORMES ST","4","","67"
"2017007843","4","3","","","","W","02","35","GREENWAY AV","4","","67"
"2017010624","3","3","3013","0040","1055","N","2","35","ISLAND AV","2","3","67"
"2017010636","6","6","0611","0121","2115","S","2","30","BROAD ST","2","3","67"
"2017017747","3","3","0676","0014","115","E","2","55","VINE STREET EX","1","1","67"
"2017023156","3","3","2001","0030","736","E","2","30","OREGON AV","2","3","67"
"2017013188","3","3","0291","0026","110","E","2","40","BARTRAM AV","2","3","67"
"2017019139","3","3","","","","N","01","25","PERKIOMEN ST","4","","67"
"2017028778","5","5","","","","W","02","25","BIGLER ST","4","","67"
"2017043856","4","5","3003","0010","0","N","2","40","TWENTYSIXTH ST","2","3","67"
"2017019152","3","3","0611","0004","1911","N","4","35","BROAD ST","2","3","67"
"2017013966","5","5","","","","E","01","25","BROWN ST","4","","67"
"2017013952","3","3","1007","0101","851","S","2","35","STATE RD","2","3","67"
"2017010642","3","3","","","","S","01","25","15TH ST","4","","67"
"2017023940","3","3","","","","E","02","25","LINCOLN DR","4","","67"
"2017019056","5","5","2009","0061","0","S","2","30","ARAMINGO AV","2","3","67"
"2017041416","4","4","","","","E","02","25","DEVEREAUX AV","4","","67"
"2017045030","3","3","0076","3445","4482","W","02","50","SCHUYLKILL EX","1","1","67"
"2017041154","5","5","","","","W","02","25","DOCK ST","4","","67"
"2017045411","3","3","0076","3444","132","E","2","50","SCHUYLKILL EX","1","1","67"
"2017021626","3","3","3014","0040","0","E","2","25","SPRING GARDEN ST","2","3","67"
"2017019153","5","5","","","","N","99","","SACKETT ST","4","","67"
"2017014052","4","3","","","","S","02","35","52ND ST","4","","67"
"2017043833","5","5","","","","S","02","25","COTTAGE ST","4","","67"
"2017028895","3","3","1018","0040","0","E","2","25","GRANT AV","2","3","67"
"2017023943","4","4","0532","0011","0","S","2","35","BUSTLETON PK","2","3","09"
"2017021496","3","4","","","","W","02","25","WINDRIM AV","4","","67"
"2017014866","3","3","0001","0070","781","N","2","35","CITY AV","2","3","67"
"2017021972","3","4","","","","W","02","25","DEVEREAUX ST","4","","67"
"2017013988","3","3","6001","0171","751","S","03","40","ROOSEVELT BL","2","3","67"
"2017018544","4","3","","","","W","02","25","66TH AV","4","","67"
"2017013951","3","3","1015","0030","1629","N","02","35","KNIGHTS RD","2","3","67"
"2017019003","3","3","3009","0100","834","N","2","35","RIDGE AV","2","3","67"
"2017028865","5","5","3003","0060","0","N","1","25","THIRTYEIGHTH ST","2","3","67"
"2017028850","3","3","3010","0091","820","W","2","30","MARKET ST","2","3","67"
"2017013937","3","4","","","","N","01","25","7TH ST","4","","67"
"2017025242","3","3","0076","3404","1118","E","4","50","SCHUYLKILL EX","1","1","67"
"2017014085","4","3","","","","W","02","25","WASHINGTON AV","4","","67"
"2017019085","3","3","","","","N","02","25","SEDGLEY AV","4","","67"
"2017043814","3","4","","","","E","02","25","WILLOWS AV","4","","67"
"2017041221","5","5","2008","0030","0","E","2","25","GIRARD AV","2","3","67"
"2017013947","4","4","","","","W","02","25","TOLBUT ST","4","","67"
"2017011816","4","3","","","","S","01","25","N 12TH ST","4","","67"
"2017019050","3","5","6001","0221","1887","S","3","40","ROOSEVELT BL","2","3","67"
"2017019078","4","4","","","","W","01","25","SEVILLE ST","4","","67"
"2017029022","4","4","2001","0111","549","S","3","30","CHRISTOPHER COLUMBUS BL","2","3","67"
"2017041346","4","3","","","","W","02","25","TABOR RD","4","","67"
"2017028872","3","3","4009","0010","1508","W","2","35","ROBERTS AV","2","3","67"
"2017028931","3","3","0291","0016","0","E","2","40","BARTRAM AV","2","3","67"
"2017008683","4","4","1002","0011","1210","W","2","35","CHELTENHAM AV","2","3","67"
"2017012799","5","5","0001","0080","0","N","2","35","CITY AV","2","3","67"
"2017019148","3","4","","","","E","01","25","MCKINLEY ST","4","","67"
"2017028994","8","6","3010","0011","0","W","1","25","MARKET ST","2","3","67"
"2017021565","4","3","","","","W","02","35","LOCUST ST","4","","67"
"2017021632","6","6","3002","0021","3589","W","3","35","EIGHTYFOURTH ST","2","3","67"
"2017021581","5","4","","","","N","01","25","13TH ST","4","","67"
"2017028787","3","3","","","","N","01","25","13TH ST","4","","67"
"2017028951","3","3","0611","0120","0","N","2","30","BROAD ST","2","3","67"
"2017021602","4","3","","","","S","02","25","22ND ST","4","","67"
"2017021578","3","4","","","","N","01","15","THOMPSON ST","4","","67"
"2017010667","5","5","2012","0040","928","E","1","25","DAUPHIN ST","2","3","67"
"2017021487","3","3","3039","0011","228","S","1","25","SCHUYLKILL AV","2","3","67"
"2017030685","3","3","0095","0244","1146","N","4","55","DELAWARE EX","1","1","67"
"2017025280","3","3","0095","0165","2759","S","3","55","DELAWARE EX","1","1","67"
"2017021560","4","4","0013","0301","0","S","2","30","FRANKFORD AV","2","3","67"
"2017019534","5","5","2010","0040","0","E","1","25","CECIL B MOORE AV","2","3","67"
"2017014081","3","3","0001","0121","1650","S","3","50","ROOSEVELT BOULEVARD EX","2","1","67"
"2017025982","3","3","8009","0020","569","W","1","35","RAMP RD","2","1","67"
"2017019040","3","3","2008","0006","449","W","2","25","GIRARD AV","2","3","67"
"2017043810","3","3","2004","0010","1264","E","2","25","MARKET ST","2","3","67"
"2017045452","3","3","0095","0311","1963","S","4","55","DELAWARE EX","1","1","67"
"2017043897","3","4","","","","E","02","25","SILVER ST","4","","67"
"2017013943","3","3","3003","0040","2333","N","2","40","THIRTYFOURTH ST","2","3","67"
"2017014014","4","4","2001","0180","1601","S","2","25","RICHMOND ST","2","3","67"
"2017019118","3","3","","","","S","02","35","21ST ST","4","","67"
"2017014064","3","3","0013","0150","0","E","2","30","HUNTING PARK AV","2","3","67"
"2017019172","3","3","0013","0010","89","E","2","25","BALTIMORE AV","2","3","67"
"2017026370","3","3","0076","3460","644","E","3","50","SCHUYLKILL EX","1","1","67"
"2017014019","5","5","","","","W","02","25","GEARY ST","4","","67"
"2017018998","3","3","","","","W","02","25","MAGEE AV","4","","67"
"2017014068","4","4","","","","E","02","25","FOULKROD ST","4","","67"
"2017019121","3","3","1011","0070","1142","N","2","30","WELSH RD","2","3","67"
"2017019109","4","3","","","","N","02","25","FRONT ST","4","","67"
"2017021619","3","4","","","","N","01","35","FRONT ST","4","","67"
"2017021582","3","3","0013","0170","881","E","2","30","HUNTING PARK AV","2","3","67"
"2017018988","5","5","","","","W","02","25","LONEY ST","4","","67"
"2017019155","3","3","2016","0090","520","W","2","30","ALLEGHENY AV","2","3","67"
"2017019144","3","3","","","","E","01","25","DISSTON ST","4","","67"
"2017021978","4","4","3009","0030","1480","N","2","35","RIDGE AV","2","3","67"
"2017019110","4","4","2014","0061","527","W","2","25","LEHIGH AV","2","3","67"
"2017019102","6","8","","","","S","02","25","30TH ST","4","","67"
"2017028843","3","3","","","","S","01","25","28TH ST","4","","67"
"2017028835","3","3","2009","0070","1666","N","2","30","ARAMINGO AV","2","3","67"
"2017028972","5","4","","","","W","02","25","CLEARFIELD ST","4","","67"
"2017021510","3","4","","","","N","02","25","6TH ST","4","","67"
"2017021509","5","5","3005","0160","1537","N","2","30","BELMONT AV","2","3","67"
"2017021535","4","4","2001","0071","1392","S","3","30","CHRISTOPHER COLUMBUS BL","2","3","67"
"2017025190","3","3","0095","0275","1281","S","4","55","DELAWARE EX","1","1","67"
"2017013976","5","5","3021","0010","0","E","2","25","ELMWOOD AV","2","3","67"
"2017019068","4","5","","","","W","01","25","HERMAN ST","4","","67"
"2017013936","3","4","","","","E","02","25","PINE ST","4","","67"
"2017019057","4","4","","","","W","02","25","WESTMORELAND ST","4","","67"
"2017021490","3","3","","","","N","02","25","W SEDGLEY AV","4","","67"
"2017021641","3","3","0001","0070","488","N","2","35","CITY AV","2","3","67"
"2017021621","3","3","","","","N","02","25","S 18TH ST","4","","67"
"2017028995","4","4","3015","0091","1141","S","2","35","SIXTYTHIRD ST","2","3","67"
"2017013931","3","3","3015","0090","1707","N","2","35","SIXTYTHIRD ST","2","3","67"
"2017014059","4","3","","","","E","02","25","DICKS AV","4","","67"
"2017013967","3","3","3018","0090","1280","W","02","45","HAVERFORD AV","2","3","67"
"2017019088","3","3","6001","0190","0","N","03","40","ROOSEVELT BL","2","3","67"
"2017021554","3","4","","","","W","01","25","NORRIS ST","4","","67"
"2017070516","4","3","","","","S","01","25","10TH ST","4","","67"
"2017068009","3","3","0073","0100","0","S","4","35","STATE RD","2","3","67"
"2017067870","3","3","4002","0120","2052","W","2","30","GODFREY AV","2","3","67"
"2017067855","3","4","","","","N","02","25","MARSHALL ST","4","","67"
"2017067839","4","3","","","","N","02","25","ALGON AV","4","","67"
"2017067895","3","3","0013","0190","2356","N","2","25","ROBBINS ST","2","3","67"
"2017076329","3","3","1009","0110","565","N","3","25","BUSTLETON AV","2","3","67"
"2017067904","6","6","2010","0041","0","W","2","25","CECIL B MOORE AV","2","3","67"
"2017067723","3","4","","","","S","02","25","BONAFFON ST","4","","67"
"2017067997","5","5","","","","N","02","25","AMERICAN ST","4","","67"
"2017067816","3","3","3015","0090","1144","N","2","35","SIXTYTHIRD ST","2","3","67"
"2017067806","4","3","","","","E","02","25","CHELTEN AV","4","","67"
"2017067887","3","3","3018","0020","2520","E","2","45","HAVERFORD AV","2","3","67"
"2017067903","3","3","3011","0050","268","N","2","25","TWENTYNINTH ST","2","3","67"
"2017067885","4","3","","","","N","02","25","5TH ST","4","","67"
"2017067869","4","3","","","","E","01","25","BRISTOL ST","4","","67"
"2017067965","3","4","","","","E","02","25","CEDAR AV","4","","67"
"2017072965","6","6","","","","S","02","25","SEVENTYFOURTH ST","4","","67"
"2017070590","3","3","0095","0165","820","S","3","55","DELAWARE EX","1","1","67"
"2017070508","4","4","0291","0141","2334","S","2","25","BROAD ST","2","3","67"
"2017071296","4","3","","","","E","02","25","MICHENER AV","4","","67"
"2017067818","3","4","","","","W","01","25","BLAVIS ST","4","","67"
"2017070486","4","4","","","","N","01","25","TULIP ST","4","","67"
"2017067797","4","4","0291","0037","0","W","2","40","ISLAND AV","2","3","67"
"2017067795","4","3","3004","0030","0","E","2","25","LINDBERGH BL","2","3","67"
"2017086912","4","3","","","","W","02","25","LOMBARD ST","4","","67"
"2017067810","3","3","","","","E","02","25","WINCHESTER AV","4","","67"
"2017068000","5","5","","","","N","02","25","STRAWBERRY MANSION DR","4","","67"
"2017067831","4","4","","","","N","02","25","46TH ST","4","","67"
"2017068355","3","3","0095","0271","1116","S","3","55","DELAWARE EX","1","1","67"
"2017070435","3","4","","","","N","01","25","18TH ST","4","","67"
"2017067907","4","4","","","","N","2","30","ST CHRIS DR","4","","67"
"2017067739","3","4","","","","E","02","25","PASSYUNK AV","4","","67"
"2017067695","3","3","","","","S","02","35","ISLAND AV","4","","67"
"2017067724","5","5","","","","E","04","35","LINDBERGH BL","4","","67"
"2017073325","3","4","","","","U","02","25","HELLERMAN ST","4","","67"
"2017070459","3","3","2004","0010","2235","E","2","25","MARKET ST","2","3","67"
"2017067686","3","4","","","","S","02","25","TABOR RD","4","","67"
"2017068053","3","4","","","","N","01","25","ATWOOD RD","4","","67"
"2017068023","3","3","6001","0291","0","S","03","40","ROOSEVELT BL","2","3","67"
"2017067935","4","4","2001","0071","0","S","3","35","CHRISTOPHER COLUMBUS BL","2","3","67"
"2017067923","4","3","","","","N","02","25","6TH ST","4","","67"
"2017067940","3","4","","","","S","01","25","24TH ST","4","","67"
"2017067753","3","3","2014","0040","2425","E","2","30","LEHIGH AV","2","3","67"
"2017072986","5","5","","","","W","01","25","YORK ST","4","","67"
"2017067906","4","4","0001","0021","1847","S","02","35","CITY AV","2","3","67"
"2017068044","3","3","0003","0060","1682","E","2","35","CHESTNUT ST","2","3","67"
"2017068034","4","4","","","","E","02","25","ORIOLE ST","4","","67"
"2017071709","4","4","3010","0061","350","W","2","30","MARKET ST","2","3","67"
"2017073714","4","4","","","","U","02","25","OLD BUSTLETON AV","4","","67"
"2017067764","4","4","2014","0090","0","E","2","25","LEHIGH AV","2","3","67"
"2017072995","4","3","","","","W","02","15","LEONARD ST","4","","67"
"2017068008","4","3","0013","0240","0","N","02","30","FRANKFORD AV","2","3","67"
"2017067863","4","3","","","","W","02","25","BRISTOL ST","4","","67"
"2017070874","3","3","0076","3444","3537","E","2","50","SCHUYLKILL EX","1","1","67"
"2017070099","4","4","8019","0250","2639","S","2","","RAMP D RD","2","1","67"
"2017067761","3","3","4001","0100","1465","N","2","35","HENRY AV","2","3","67"
"2017071332","5","5","1002","0061","0","W","2","35","ADAMS AV","2","3","67"
"2017068001","3","3","","","","W","02","25","LANSDOWNE DR PS","4","","67"
"2017067786","3","4","","","","W","02","25","GRANITE ST","4","","67"
"2017071339","5","4","","","","N","01","25","J ST","4","","67"
"2017073724","4","4","","","","W","02","25","FILLMORE TE","4","","67"
"2017076238","4","3","1018","0030","107","E","2","30","GRANT AV","2","3","67"
"2017076351","3","4","","","","E","02","20","SAINT VINCENT ST","4","","67"
"2017076340","5","5","","","","E","02","25","UNRUH AV","4","","67"
"2017067714","3","3","","","","W","02","25","OLNEY AV","4","","67"
"2017067740","6","6","3005","0161","1530","W","2","35","BELMONT AV","2","3","67"
"2017067828","3","3","","","","E","02","30","CRESHEIM VALLEY DR","4","","67"
"2017073740","3","3","0003","0090","1102","E","3","35","CHESTNUT ST","2","3","67"
"2017067929","4","3","","","","W","01","25","CUMBERLAND ST","4","","67"
"2017067767","4","3","","","","E","01","35","WOLF ST","4","","67"
"2017072917","4","4","1002","0060","0","E","2","40","ADAMS AV","2","3","67"
"2017073854","3","3","0095","0324","102","N","3","55","DELAWARE EX","1","1","67"
"2017068035","4","4","2001","0071","1392","S","3","30","CHRISTOPHER COLUMBUS BL","2","3","67"
"2017067949","4","4","","","","S","02","25","2ND ST","4","","67"
"2017068073","3","3","3007","0050","187","N","03","30","ART MUSEUM CR","2","3","67"
"2017067683","3","3","3032","0010","380","E","2","25","RACE ST","2","3","67"
"2017067897","3","4","","","","E","02","25","GRAYS AV","4","","67"
"2017071349","3","3","2008","0040","278","E","2","30","GIRARD AV","2","3","67"
"2017071254","3","3","0076","","","W","02","65","I-76 HW","1","","67"
"2017071282","4","4","3005","0151","895","S","2","30","BELMONT AV","2","3","67"
"2017076259","3","3","0291","0170","448","E","2","25","BROAD ST","2","3","67"
"2017076249","3","4","","","","N","02","25","ERDRICK RD","4","","67"
"2017071520","4","4","8001","0250","2316","S","1","","RAMP C RD","2","1","67"
"2017067826","3","3","0611","0160","0","N","2","30","BROAD ST","2","3","67"
"2017067899","3","3","0611","0020","666","N","3","30","BROAD ST","2","3","67"
"2017009828","3","3","0076","3444","5204","E","2","50","SCHUYLKILL EX","1","1","67"
"2017017619","3","3","0095","0315","985","S","3","55","DELAWARE EX","1","1","67"
"2017017668","3","3","0095","0274","1317","N","4","55","DELAWARE EX","1","1","67"
"2017017701","3","3","0076","3444","4256","E","2","50","SCHUYLKILL EX","1","1","67"
"2017009807","3","3","0676","0003","1654","W","3","55","VINE STREET EX","1","1","67"
"2017023156","4","4","2001","0031","737","W","2","30","OREGON AV","2","3","67"
"2017024549","3","3","0676","0003","936","W","3","55","VINE STREET EX","1","1","67"
"2017013968","4","3","","","","W","01","25","SPRUCE ST","4","","67"
"2017019089","4","3","","","","S","02","25","17TH ST","4","","67"
"2017021492","4","4","0611","0181","0","S","2","30","BROAD ST","2","3","67"
"2017010647","4","4","3007","0031","0","W","3","30","BENJAMIN FRANKLIN PY","2","3","67"
"2017010612","3","3","0003","0070","1498","E","3","35","CHESTNUT ST","2","3","67"
"2017010589","4","4","1009","0040","605","E","2","25","BRIDGE ST","2","3","67"
"2017009583","5","9","6001","0321","0","S","3","45","ROOSEVELT BL","2","3","67"
"2017007835","3","4","","","","N","04","25","NORTHEAST AV","4","","67"
"2017014016","3","4","","","","S","01","","RUTH ST","4","","67"
"2017022617","4","4","8010","0010","0","E","1","","RAMP E RD","2","1","67"
